0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ThomMi05,NOR,26,WR,16,15,185,149,80.5%,1725,11.6,9,91,49,9.3,9.3,107.8,1,2019
McCaCh01,CAR,23,RB,16,16,142,116,81.7%,1005,8.7,4,58,28,7.1,7.3,62.8,1,2019
AlleKe00,LAC,27,WR,16,16,149,104,69.8%,1199,11.5,6,63,45,8.0,6.5,74.9,0,2019
HopkDe00,HOU,27,WR,15,15,150,104,69.3%,1165,11.2,7,68,43,7.8,6.9,77.7,0,2019
EdelJu00,NWE,33,WR,16,13,153,100,65.4%,1117,11.2,6,54,44,7.3,6.3,69.8,3,2019
JoneJu02,ATL,30,WR,15,15,157,99,63.1%,1394,14.1,6,77,54,8.9,6.6,92.9,1,2019
RobiAl02,CHI,26,WR,16,15,154,98,63.6%,1147,11.7,7,63,49,7.4,6.1,71.7,0,2019
KelcTr00,KAN,30,TE,16,16,136,97,71.3%,1229,12.7,5,65,47,9.0,6.1,76.8,1,2019
KuppCo00,LAR,26,WR,16,14,134,94,70.1%,1161,12.4,10,51,66,8.7,5.9,72.6,3,2019
EkelAu00,LAC,24,RB,16,8,108,92,85.2%,993,10.8,8,42,84,9.2,5.8,62.1,3,2019
BoydTy00,CIN,25,WR,16,15,148,90,60.8%,1046,11.6,5,51,47,7.1,5.6,65.4,2,2019
WallDa01,OAK,27,TE,16,16,117,90,76.9%,1145,12.7,3,53,75,9.8,5.6,71.6,1,2019
WoodRo02,LAR,27,WR,15,15,139,90,64.7%,1134,12.6,2,54,48,8.2,6.0,75.6,0,2019
ErtzZa00,PHI,29,TE,15,15,135,88,65.2%,916,10.4,6,50,30,6.8,5.9,61.1,1,2019
MoorD.00,CAR,22,WR,15,15,135,87,64.4%,1175,13.5,4,63,52,8.7,5.8,78.3,2,2019
GodwCh00,TAM,23,WR,14,14,121,86,71.1%,1333,15.5,9,63,71,11.0,6.1,95.2,0,2019
KittGe00,SFO,26,TE,14,14,107,85,79.4%,1053,12.4,5,53,61,9.8,6.1,75.2,1,2019
AdamDa01,GNB,27,WR,12,12,127,83,65.4%,997,12.0,5,54,58,7.9,6.9,83.1,2,2019
LandJa00,CLE,27,WR,16,16,138,83,60.1%,1174,14.1,6,55,65,8.5,5.2,73.4,0,2019
LockTy00,SEA,27,WR,16,16,110,82,74.5%,1057,12.9,8,53,44,9.6,5.1,66.1,1,2019
KamaAl00,NOR,24,RB,14,9,97,81,83.5%,533,6.6,1,28,41,5.5,5.8,38.1,4,2019
CoheTa00,CHI,24,RB,16,11,104,79,76.0%,456,5.8,3,18,31,4.4,4.9,28.5,3,2019
CoopAm00,DAL,25,WR,16,16,119,79,66.4%,1189,15.1,8,54,53,10.0,4.9,74.3,0,2019
CrowJa00,NYJ,26,WR,16,12,122,78,63.9%,833,10.7,6,41,41,6.8,4.9,52.1,0,2019
FourLe00,JAX,24,RB,15,15,100,76,76.0%,522,6.9,0,23,27,5.2,5.1,34.8,1,2019
FitzLa00,ARI,36,WR,16,16,109,75,68.8%,804,10.7,4,40,54,7.4,4.7,50.3,1,2019
HoopAu00,ATL,25,TE,13,10,97,75,77.3%,787,10.5,6,41,35,8.1,5.8,60.5,0,2019
BeckOd00,CLE,27,WR,16,15,133,74,55.6%,1035,14.0,4,44,89,7.8,4.6,64.7,1,2019
CharDJ00,JAX,23,WR,15,14,118,73,61.9%,1008,13.8,8,42,69,8.5,4.9,67.2,0,2019
2019,,,,,,,,,,,,,,,,,,
BrowJo02,BUF,29,WR,15,15,115,72,62.6%,1060,14.7,6,53,53,9.2,4.8,70.7,0,2019
ParkDe01,MIA,26,WR,16,14,128,72,56.3%,1202,16.7,9,58,51,9.4,4.5,75.1,0,2019
SuttCo00,DEN,24,WR,16,14,124,72,58.1%,1112,15.4,6,50,70,9.0,4.5,69.5,2,2019
WhitJa02,NWE,27,RB,15,1,95,72,75.8%,645,9.0,5,31,59,6.8,4.8,43.0,1,2019
HigbTy00,LAR,26,TE,15,15,89,69,77.5%,734,10.6,3,36,33,8.2,4.6,48.9,0,2019
KirkCh01,ARI,23,WR,13,13,108,68,63.0%,709,10.4,3,31,69,6.6,5.2,54.5,0,2019
BeasCo00,BUF,30,WR,15,10,106,67,63.2%,778,11.6,6,37,51,7.3,4.5,51.9,0,2019
EvanMi00,TAM,26,WR,13,13,118,67,56.8%,1157,17.3,8,54,67,9.8,5.2,89.0,0,2019
BellLe00,NYJ,27,RB,15,15,78,66,84.6%,461,7.0,1,20,23,5.9,4.4,30.7,1,2019
GallMi00,DAL,23,WR,14,12,113,66,58.4%,1107,16.8,6,50,62,9.8,4.7,79.1,0,2019
SandEm00,2TM,32,WR,17,16,97,66,68.0%,869,13.2,5,41,75,9.0,3.9,51.1,0,2019
WestDe00,JAX,26,WR,15,11,101,66,65.3%,660,10.0,3,31,39,6.5,4.4,44.0,1,2019
GollKe00,DET,26,WR,16,16,116,65,56.0%,1190,18.3,11,52,75,10.3,4.1,74.4,1,2019
AndrMa00,BAL,24,TE,15,4,98,64,65.3%,852,13.3,10,44,51,8.7,4.3,56.8,2,2019
DiggSt00,MIN,26,WR,15,15,94,63,67.0%,1130,17.9,6,41,66,12.0,4.2,75.3,4,2019
RidlCa00,ATL,25,WR,13,10,93,63,67.7%,866,13.7,7,47,36,9.3,4.8,66.6,0,2019
WittJa00,DAL,37,TE,16,16,83,63,75.9%,529,8.4,4,27,33,6.4,3.9,33.1,1,2019
AmenDa00,DET,34,WR,15,10,97,62,63.9%,678,10.9,1,36,47,7.0,4.1,45.2,0,2019
JoneMa02,DET,29,WR,13,11,91,62,68.1%,779,12.6,9,41,47,8.6,4.8,59.9,0,2019
FreeDe00,ATL,27,RB,14,14,70,59,84.3%,410,6.9,4,17,28,5.9,4.2,29.3,3,2019
JohnDi01,PIT,23,WR,16,12,92,59,64.1%,680,11.5,5,31,45,7.4,3.7,42.5,5,2019
SanuMo00,2TM,30,WR,15,12,89,59,66.3%,520,8.8,2,30,28,5.8,3.9,34.7,0,2019
GoedDa00,PHI,24,TE,15,9,87,58,66.7%,607,10.5,5,33,28,7.0,3.9,40.5,2,2019
HillTy00,KAN,25,WR,12,12,89,58,65.2%,860,14.8,7,39,57,9.7,4.8,71.7,0,2019
McLaTe00,WAS,24,WR,14,14,93,58,62.4%,919,15.8,7,43,75,9.9,4.1,65.6,0,2019
MetcDK00,SEA,22,WR,16,15,100,58,58.0%,900,15.5,7,39,54,9.0,3.6,56.3,3,2019
SamuDe00,SFO,23,WR,15,11,81,57,70.4%,802,14.1,3,32,42,9.9,3.8,53.5,2,2019
ShepSt00,NYG,26,WR,10,10,83,57,68.7%,576,10.1,3,29,36,6.9,5.7,57.6,0,2019
CobbRa00,DAL,29,WR,15,6,83,55,66.3%,828,15.1,3,41,59,10.0,3.7,55.2,2,2019
HenrHu00,LAC,25,TE,12,12,76,55,72.4%,652,11.9,5,36,30,8.6,4.6,54.3,1,2019
2019,,,,,,,,,,,,,,,,,,
ElliEz00,DAL,24,RB,16,16,71,54,76.1%,420,7.8,2,21,27,5.9,3.4,26.3,3,2019
SamuCu00,CAR,23,WR,16,15,105,54,51.4%,627,11.6,6,36,44,6.0,3.4,39.2,0,2019
CookDa01,MIN,24,RB,14,14,63,53,84.1%,519,9.8,0,26,31,8.2,3.8,37.1,4,2019
AndeRo04,NYJ,26,WR,16,15,96,52,54.2%,779,15.0,5,35,92,8.1,3.3,48.7,1,2019
BarkSa00,NYG,22,RB,13,13,73,52,71.2%,438,8.4,2,14,65,6.0,4.0,33.7,1,2019
BrowAJ00,TEN,22,WR,16,11,84,52,61.9%,1051,20.2,8,39,91,12.5,3.3,65.7,1,2019
MillAn02,CHI,25,WR,16,7,85,52,61.2%,656,12.6,2,34,35,7.7,3.3,41.0,1,2019
OlseGr00,CAR,34,TE,14,14,82,52,63.4%,597,11.5,2,34,41,7.3,3.7,42.6,0,2019
WatkSa00,KAN,26,WR,14,13,90,52,57.8%,673,12.9,3,30,68,7.5,3.7,48.1,2,2019
GesiMi00,MIA,24,TE,16,5,89,51,57.3%,570,11.2,5,25,34,6.4,3.2,35.6,1,2019
DrakKe00,2TM,25,RB,14,10,68,50,73.5%,345,6.9,0,15,26,5.1,3.6,24.6,2,2019
SandMi01,PHI,22,RB,16,11,63,50,79.4%,509,10.2,3,19,45,8.1,3.1,31.8,2,2019
FullWi01,HOU,25,WR,11,11,71,49,69.0%,670,13.7,3,26,54,9.4,4.5,60.9,1,2019
GageRu00,ATL,23,WR,16,4,74,49,66.2%,446,9.1,1,25,19,6.0,3.1,27.9,1,2019
JoneAa00,GNB,25,RB,16,16,68,49,72.1%,474,9.7,3,18,67,7.0,3.1,29.6,3,2019
RenfHu00,OAK,24,WR,13,4,71,49,69.0%,605,12.3,4,30,65,8.5,3.8,46.5,1,2019
TateGo00,NYG,31,WR,11,10,85,49,57.6%,676,13.8,6,30,64,8.0,4.5,61.5,1,2019
WillMi07,LAC,25,WR,15,15,90,49,54.4%,1001,20.4,2,41,56,11.1,3.3,66.7,0,2019
SlayDa01,NYG,22,WR,14,9,84,48,57.1%,740,15.4,8,32,55,8.8,3.4,52.9,0,2019
ConlCh00,JAX,27,WR,16,14,90,47,52.2%,775,16.5,5,36,70,8.6,2.9,48.4,0,2019
SamuJa00,PIT,23,RB,14,4,57,47,82.5%,305,6.5,1,19,27,5.4,3.4,21.8,1,2019
BrowMa04,BAL,22,WR,14,11,71,46,64.8%,584,12.7,7,24,83,8.2,3.3,41.7,0,2019
HiltT.00,IND,30,WR,10,10,68,45,66.2%,501,11.1,5,24,35,7.4,4.5,50.1,0,2019
EngrEv00,NYG,25,TE,8,6,68,44,64.7%,467,10.6,3,23,75,6.9,5.5,58.4,0,2019
HineNy00,IND,23,RB,16,2,58,44,75.9%,320,7.3,0,15,21,5.5,2.8,20.0,1,2019
JohnDu00,HOU,26,RB,16,2,62,44,71.0%,410,9.3,3,18,21,6.6,2.8,25.6,1,2019
WashJa00,PIT,23,WR,15,10,80,44,55.0%,735,16.7,3,31,79,9.2,2.9,49.0,1,2019
CookJa02,NOR,32,TE,14,7,65,43,66.2%,705,16.4,9,32,61,10.8,3.1,50.4,0,2019
DaviCo03,TEN,24,TE,15,11,69,43,62.3%,601,14.0,2,33,38,8.7,2.9,40.1,1,2019
DoylJa00,IND,29,TE,16,16,72,43,59.7%,448,10.4,4,29,23,6.2,2.7,28.0,1,2019
2019,,,,,,,,,,,,,,,,,,
EifeTy00,CIN,29,TE,16,4,63,43,68.3%,436,10.1,3,24,27,6.9,2.7,27.3,0,2019
EricAl01,CIN,27,WR,16,6,78,43,55.1%,529,12.3,0,26,52,6.8,2.7,33.1,4,2019
FreeRo00,DEN,23,RB,16,0,50,43,86.0%,256,6.0,1,10,19,5.1,2.7,16.0,0,2019
JeffAl00,PHI,29,WR,10,10,73,43,58.9%,490,11.4,4,36,38,6.7,4.3,49.0,0,2019
WilsAl02,MIA,27,WR,13,4,62,43,69.4%,351,8.2,1,22,35,5.7,3.3,27.0,0,2019
CookBr00,LAR,26,WR,14,14,72,42,58.3%,583,13.9,2,32,57,8.1,3.0,41.6,0,2019
GordMe00,LAC,26,RB,12,11,55,42,76.4%,296,7.0,1,11,25,5.4,3.5,24.7,4,2019
SmitJu00,PIT,23,WR,12,12,70,42,60.0%,552,13.1,3,23,76,7.9,3.5,46.0,1,2019
ThomCh03,WAS,29,RB,11,0,58,42,72.4%,378,9.0,0,16,39,6.5,3.8,34.4,1,2019
WillTy00,OAK,27,WR,14,12,64,42,65.6%,651,15.5,6,33,46,10.2,3.0,46.5,0,2019
HollJa03,SEA,26,TE,11,3,59,41,69.5%,349,8.5,3,16,22,5.9,3.7,31.7,0,2019
PascZa00,IND,25,WR,16,13,72,41,56.9%,607,14.8,5,29,37,8.4,2.6,37.9,0,2019
FantNo00,DEN,22,TE,16,11,66,40,60.6%,562,14.1,3,23,75,8.5,2.5,35.1,1,2019
StilKe00,HOU,27,WR,13,5,55,40,72.7%,561,14.0,4,27,45,10.2,3.1,43.2,0,2019
TateAu00,CIN,22,WR,12,10,80,40,50.0%,575,14.4,1,29,33,7.2,3.3,47.9,1,2019
AghoNe00,PHI,26,WR,11,10,69,39,56.5%,363,9.3,3,17,43,5.3,3.5,33.0,2,2019
RudoKy00,MIN,30,TE,16,16,48,39,81.3%,367,9.4,6,24,32,7.6,2.4,22.9,0,2019
WillJa06,GNB,24,RB,14,2,45,39,86.7%,253,6.5,5,16,17,5.6,2.8,18.1,0,2019
GrahJi00,GNB,33,TE,16,10,60,38,63.3%,447,11.8,3,23,48,7.5,2.4,27.9,1,2019
McDoVa00,PIT,29,TE,14,14,55,38,69.1%,273,7.2,3,12,22,5.0,2.7,19.5,1,2019
CarsCh00,SEA,25,RB,15,15,47,37,78.7%,266,7.2,2,10,21,5.7,2.5,17.7,7,2019
EverGe00,LAR,25,TE,13,2,60,37,61.7%,408,11.0,2,22,33,6.8,2.8,31.4,0,2019
HumpAd00,TEN,26,WR,12,3,47,37,78.7%,374,10.1,2,20,30,8.0,3.1,31.2,1,2019
HuntKa00,CLE,24,RB,8,3,44,37,84.1%,285,7.7,1,17,29,6.5,4.6,35.6,1,2019
AkinJo00,HOU,27,TE,16,9,55,36,65.5%,418,11.6,2,21,53,7.6,2.3,26.1,0,2019
BratCa00,TAM,28,TE,16,6,55,36,65.5%,311,8.6,4,21,37,5.7,2.3,19.4,0,2019
ChubNi00,CLE,24,RB,16,16,49,36,73.5%,278,7.7,0,13,32,5.7,2.3,17.4,3,2019
JohnDa08,ARI,28,RB,13,9,47,36,76.6%,370,10.3,4,17,31,7.9,2.8,28.5,1,2019
PerrBr02,TAM,26,WR,14,4,69,36,52.2%,645,17.9,6,29,44,9.3,2.6,46.1,0,2019
RichJa01,OAK,26,RB,16,0,43,36,83.7%,323,9.0,0,15,33,7.5,2.3,20.2,2,2019
2019,,,,,,,,,,,,,,,,,,
SmitIr01,MIN,21,TE,16,7,47,36,76.6%,311,8.6,2,17,29,6.6,2.3,19.4,1,2019
ThomDe03,NYJ,32,WR,11,10,58,36,62.1%,433,12.0,1,22,47,7.5,3.3,39.4,0,2019
WashDe00,OAK,26,RB,16,3,41,36,87.8%,292,8.1,0,10,28,7.1,2.3,18.3,0,2019
LazaAl00,GNB,24,WR,16,3,52,35,67.3%,477,13.6,3,24,43,9.2,2.2,29.8,0,2019
LindPh00,DEN,25,RB,16,16,48,35,72.9%,196,5.6,0,9,36,4.1,2.2,12.3,0,2019
MixoJo00,CIN,23,RB,16,15,45,35,77.8%,287,8.2,3,14,33,6.4,2.2,17.9,0,2019
OgunDa00,TAM,25,RB,16,0,46,35,76.1%,286,8.2,0,14,21,6.2,2.2,17.9,2,2019
SmitJo01,TEN,24,TE,16,14,44,35,79.5%,439,12.5,3,16,57,10.0,2.2,27.4,0,2019
AlliGe01,GNB,25,WR,16,6,55,34,61.8%,287,8.4,2,16,31,5.2,2.1,17.9,2,2019
ConnJa00,PIT,24,RB,10,10,38,34,89.5%,251,7.4,3,14,26,6.6,3.4,25.1,1,2019
FellDa01,HOU,33,TE,16,14,48,34,70.8%,341,10.0,7,22,24,7.1,2.1,21.3,0,2019
GrifRy00,NYJ,29,TE,13,13,41,34,82.9%,320,9.4,5,19,45,7.8,2.6,24.6,0,2019
HowaO.00,TAM,25,TE,14,14,53,34,64.2%,459,13.5,1,23,33,8.7,2.4,32.8,1,2019
McKiJ.00,DET,26,WR,16,3,42,34,81.0%,233,6.9,1,7,26,5.5,2.1,14.6,0,2019
MurrLa00,NOR,29,RB,16,8,43,34,79.1%,235,6.9,1,9,30,5.5,2.1,14.7,0,2019
SimsSt00,WAS,22,WR,16,2,56,34,60.7%,310,9.1,4,18,65,5.5,2.1,19.4,1,2019
ByrdDa00,ARI,26,WR,11,3,46,32,69.6%,359,11.2,1,16,58,7.8,2.9,32.6,1,2019
HockTJ00,DET,22,TE,12,7,59,32,54.2%,367,11.5,2,19,39,6.2,2.7,30.6,0,2019
HurnAl01,MIA,28,WR,14,7,47,32,68.1%,416,13.0,2,18,27,8.9,2.3,29.7,1,2019
RobiDe01,KAN,25,WR,16,10,55,32,58.2%,449,14.0,4,19,44,8.2,2.0,28.1,0,2019
WillPr01,MIA,22,WR,8,7,60,32,53.3%,428,13.4,3,24,35,7.1,4.0,53.5,2,2019
BoylNi00,BAL,26,TE,16,15,43,31,72.1%,321,10.4,2,13,35,7.5,1.9,20.1,0,2019
EbroEr00,IND,26,TE,11,2,52,31,59.6%,375,12.1,3,20,48,7.2,2.8,34.1,0,2019
GurlTo01,LAR,25,RB,15,15,49,31,63.3%,207,6.7,2,8,23,4.2,2.1,13.8,3,2019
JarwBl00,DAL,25,TE,16,7,41,31,75.6%,365,11.8,3,17,42,8.9,1.9,22.8,1,2019
JohnOl00,MIN,22,WR,16,6,45,31,68.9%,294,9.5,3,17,23,6.5,1.9,18.4,0,2019
JoneRo01,TAM,22,RB,16,9,40,31,77.5%,309,10.0,0,12,41,7.7,1.9,19.3,3,2019
SmitKa00,NYG,22,TE,9,6,42,31,73.8%,268,8.6,3,12,32,6.4,3.4,29.8,2,2019
SneaWi00,BAL,27,WR,16,11,46,31,67.4%,339,10.9,5,20,50,7.4,1.9,21.2,0,2019
BernGi00,CIN,28,RB,16,2,43,30,69.8%,234,7.8,0,7,35,5.4,1.9,14.6,2,2019
2019,,,,,,,,,,,,,,,,,,
BourKe00,SFO,24,WR,16,0,44,30,68.2%,358,11.9,5,23,30,8.1,1.9,22.4,0,2019
GinnTe00,NOR,34,WR,16,9,56,30,53.6%,421,14.0,2,20,45,7.5,1.9,26.3,0,2019
HarmKe00,WAS,23,WR,16,8,44,30,68.2%,365,12.2,0,16,30,8.3,1.9,22.8,0,2019
HursHa00,BAL,26,TE,16,4,39,30,76.9%,349,11.6,2,16,61,8.9,1.9,21.8,0,2019
ThieAd00,MIN,29,WR,10,10,48,30,62.5%,418,13.9,6,18,44,8.7,3.0,41.8,0,2019
WillDa05,KAN,27,RB,11,6,37,30,81.1%,213,7.1,2,10,32,5.8,2.7,19.4,1,2019
DorsPh00,NWE,26,WR,14,4,54,29,53.7%,397,13.7,5,17,58,7.4,2.1,28.4,0,2019
GabrTa00,CHI,28,WR,9,7,48,29,60.4%,353,12.2,4,17,53,7.4,3.2,39.2,0,2019
SingDe00,BUF,22,RB,12,8,41,29,70.7%,194,6.7,2,5,49,4.7,2.4,16.2,4,2019
HamiDa01,DEN,24,WR,16,2,52,28,53.8%,297,10.6,1,19,28,5.7,1.8,18.6,0,2019
KnoxDa00,BUF,23,TE,15,11,50,28,56.0%,388,13.9,2,15,49,7.8,1.9,25.9,0,2019
McCoLe01,KAN,31,RB,13,9,34,28,82.4%,181,6.5,1,6,23,5.3,2.2,13.9,3,2019
RichPa01,WAS,27,WR,10,6,42,28,66.7%,245,8.8,2,13,22,5.8,2.8,24.5,0,2019
RossJo00,CIN,24,WR,8,8,56,28,50.0%,506,18.1,3,22,66,9.0,3.5,63.3,1,2019
WardGr02,PHI,24,WR,7,3,40,28,70.0%,254,9.1,1,18,38,6.4,4.0,36.3,0,2019
