0,1,2,3,4,5,6,7
MackAu01,Austin Mack,NYG,23,WR,11,1,2020
MichSo00,Sony Michel,NWE,25,RB,9,6,2020
MickJa01,Jaydon Mickens,TAM,26,WR,10,0,2020
MoreFo00,Foster Moreau,LVR,23,TE,16,2,2020
St.BEq00,Equanimeous St. Brown,GNB,24,WR,12,1,2020
StocLu00,Luke Stocker,ATL,32,TE,16,13,2020
ThomDa06,Darwin Thompson,KAN,23,RB,14,1,2020
WatkQu00,Quez Watkins,PHI,22,WR,6,0,2020
WatsJu01,Justin Watson,TAM,24,WR,11,2,2020
YeldDe00,Deon Yelder,KAN,25,TE,14,1,2020
AdamJo03,Josh Adams,NYJ,24,RB,8,0,2020
BarkSa00,Saquon Barkley,NYG,23,RB,2,2,2020
BryaDe01,Dez Bryant,BAL,32,WR,6,0,2020
CampPa00,Parris Campbell,IND,23,WR,2,2,2020
ClevTy00,Tyrie Cleveland,DEN,23,WR,10,0,2020
CoheTa00,Tarik Cohen,CHI,25,RB,3,0,2020
CracRi00,River Cracraft,SFO,26,WR,9,1,2020
IngrMa01,Mark Ingram,BAL,31,RB,11,9,2020
JeffAl00,Alshon Jeffery,PHI,30,WR,7,2,2020
KeizNi00,Nick Keizer,KAN,25,TE,16,3,2020
ManhCh00,Chris Manhertz,CAR,28,TE,16,12,2020
McFaAn00,Anthony McFarland Jr.,PIT,21,RB,11,0,2020
TreaLa00,Laquon Treadwell,ATL,25,WR,5,0,2020
WimsJa00,Javon Wims,CHI,26,WR,13,1,2020
ArmaAl00,Alex Armah,CAR,26,FB,16,1,2020
AustTa00,Tavon Austin,GNB,30,WR,4,0,2020
BradJa01,Ja'Marcus Bradley,CLE,24,WR,3,1,2020
CartCe00,Cethan Carter,CIN,25,TE,15,5,2020
ClemCo00,Corey Clement,PHI,26,RB,15,0,2020
CoopPh00,Pharoh Cooper,CAR,25,WR,16,1,2020
2020,,,,,,,
HarrDa06,Damien Harris,NWE,23,RB,10,10,2020
HillJu00,Justice Hill,BAL,23,RB,12,0,2020
MitcSt02,Steven Mitchell,HOU,26,WR,6,1,2020
NabeGa00,Gabe Nabers,LAC,23,FB,16,5,2020
OlszGu00,Gunner Olszewski,NWE,24,WR,13,2,2020
ProsC.00,C.J. Prosise,HOU,26,RB,10,0,2020
PruiMy00,MyCole Pruitt,TEN,28,TE,11,4,2020
RiddTh00,Theo Riddick,LVR,29,RB,4,0,2020
ShepDa00,Darrius Shepherd,GNB,25,WR,8,0,2020
SherTr00,Trent Sherfield,ARI,24,WR,15,1,2020
TaylMa01,Malik Taylor,GNB,25,WR,15,1,2020
ToilLe00,Levine Toilolo,NYG,29,TE,16,2,2020
VaugKe00,Ke'Shawn Vaughn,TAM,23,RB,10,0,2020
WashDe00,DeAndre Washington,2TM,27,RB,4,1,2020
WillTr06,Trayveon Williams,CIN,23,RB,10,0,2020
ArceJJ00,JJ Arcega-Whiteside,PHI,24,WR,8,0,2020
BarbPe01,Peyton Barber,WAS,26,RB,16,2,2020
BlasKh00,Khari Blasingame,TEN,24,FB,15,7,2020
BurtMi00,Michael Burton,NOR,28,RB,15,4,2020
ColeTe01,Tevin Coleman,SFO,27,RB,8,1,2020
JohnJu02,Juwan Johnson,NOR,24,WR,7,4,2020
MaloJo00,Josh Malone,NYJ,24,WR,4,0,2020
MundJo00,Johnny Mundt,LAR,26,TE,16,1,2020
PettDa00,Dante Pettis,2TM,25,WR,7,1,2020
RatlDa00,Damion Ratley,NYG,25,WR,5,0,2020
RidlRi00,Riley Ridley,CHI,24,WR,5,1,2020
RobeAn00,Andre Roberts,BUF,32,WR,15,0,2020
RobeSe00,Seth Roberts,CAR,29,WR,7,1,2020
SmitLe00,Lee Smith,BUF,33,TE,10,2,2020
WillJo07,Jonathan Williams,DET,26,RB,5,0,2020
2020,,,,,,,
BurnDe00,Deontay Burnett,PHI,23,WR,2,0,2020
CannTr00,Trenton Cannon,CAR,26,RB,14,0,2020
CarrAu00,Austin Carr,NOR,27,WR,6,0,2020
DuliAs00,Ashton Dulin,IND,23,WR,13,0,2020
GinnTe00,Ted Ginn Jr.,CHI,35,WR,6,0,2020
GodwTe00,Terry Godwin,JAX,24,WR,3,0,2020
GrahJa01,Jaeden Graham,ATL,25,TE,16,0,2020
GreeVi00,Virgil Green,LAC,32,TE,6,3,2020
HudsTa00,Tanner Hudson,TAM,26,TE,11,0,2020
