0,1,2,3,4,5,6,7
2017,,,,,,,
HowaJo00,Jordan Howard,CHI,23,RB,16,16,2017
MontTy01,Ty Montgomery,GNB,24,RB,8,5,2017
PoweBi00,Bilal Powell,NYJ,29,RB,15,10,2017
RogeCh02,Chester Rogers,IND,23,WR,11,4,2017
BoydTy00,Tyler Boyd,CIN,23,WR,10,1,2017
FleeCo00,Coby Fleener,NOR,29,TE,11,1,2017
KerlJe00,Jeremy Kerley,NYJ,29,WR,8,2,2017
OLeaNi00,Nick O'Leary,BUF,25,TE,15,5,2017
PeriSa00,Samaje Perine,WAS,22,RB,16,8,2017
BreiMa00,Matt Breida,SFO,22,RB,16,0,2017
BrowJo02,John Brown,ARI,27,WR,10,5,2017
CeleGa00,Garrett Celek,SFO,29,TE,16,13,2017
DerbA.00,A.J. Derby,2TM,26,TE,11,1,2017
IvorCh00,Chris Ivory,JAX,29,RB,14,3,2017
MackMa00,Marlon Mack,IND,21,RB,14,0,2017
RobiDe01,Demarcus Robinson,KAN,23,WR,16,8,2017
BritKe00,Kenny Britt,2TM,29,WR,12,4,2017
CunnBe01,Benny Cunningham,CHI,27,RB,14,0,2017
HardJu00,Justin Hardy,ATL,26,WR,16,1,2017
LyncMa00,Marshawn Lynch,OAK,31,RB,15,15,2017
MillZa02,Zach Miller,CHI,33,TE,8,6,2017
PryoTe00,Terrelle Pryor,WAS,28,WR,9,2,2017
TreaLa00,Laquon Treadwell,MIN,22,WR,16,7,2017
WillDa05,Damien Williams,MIA,25,RB,11,4,2017
CampMi02,Michael Campanaro,BAL,26,WR,13,0,2017
DarkOr00,Orleans Darkwa,NYG,25,RB,15,11,2017
LatiCo00,Cody Latimer,DEN,25,WR,11,1,2017
MillBr03,Braxton Miller,HOU,25,WR,11,3,2017
RobiAl00,Aldrick Robinson,SFO,29,WR,16,1,2017
SmitRo06,Rod Smith,DAL,25,RB,15,1,2017
2017,,,,,,,
GordJo02,Josh Gordon,CLE,26,WR,5,5,2017
HarrDe03,Demetrius Harris,KAN,26,TE,16,7,2017
KendLa00,Lance Kendricks,GNB,29,TE,16,9,2017
KingTa00,Tavarres King,NYG,27,WR,8,3,2017
MarsBr00,Brandon Marshall,NYG,33,WR,5,5,2017
MoorCh00,Chris Moore,BAL,24,WR,13,4,2017
RogeEl00,Eli Rogers,PIT,25,WR,14,4,2017
SmitJo01,Jonnu Smith,TEN,22,TE,16,13,2017
WrigJa02,Jarius Wright,MIN,28,WR,16,0,2017
FellDa01,Darren Fells,DET,31,TE,16,13,2017
FostD.01,D.J. Foster,ARI,24,WR,7,0,2017
McGuEl00,Elijah McGuire,NYJ,23,RB,16,2,2017
OlseGr00,Greg Olsen,CAR,32,TE,7,7,2017
ShepRu00,Russell Shepard,CAR,27,WR,15,3,2017
BarbPe01,Peyton Barber,TAM,23,RB,16,4,2017
BourKe00,Kendrick Bourne,SFO,22,WR,11,0,2017
CadeTr00,Travaris Cadet,2TM,28,RB,9,0,2017
EverGe00,Gerald Everett,LAR,23,TE,16,2,2017
HillJo02,Josh Hill,NOR,27,TE,16,11,2017
HollMa00,Mack Hollins,PHI,24,WR,16,0,2017
TaylTa00,Taywan Taylor,TEN,22,WR,16,4,2017
AikeKa00,Kamar Aiken,IND,28,WR,15,7,2017
ButlBr00,Brice Butler,DAL,27,WR,13,0,2017
DaviMi01,Mike Davis,SEA,24,RB,6,6,2017
MurrLa00,Latavius Murray,MIN,27,RB,16,11,2017
SamuCu00,Curtis Samuel,CAR,21,WR,9,4,2017
SimsDi00,Dion Sims,CHI,26,TE,14,14,2017
WillMa04,Maxx Williams,BAL,23,TE,11,8,2017
WillLu00,Luke Willson,SEA,27,TE,16,7,2017
BibbKa00,Kapri Bibbs,WAS,24,RB,3,0,2017
2017,,,,,,,
FiedC.00,C.J. Fiedorowicz,HOU,26,TE,5,5,2017
GreeVi00,Virgil Green,DEN,29,TE,16,16,2017
McDoVa00,Vance McDonald,PIT,27,TE,10,7,2017
O'ShJa00,James O'Shaughnessy,JAX,25,TE,16,1,2017
ThomDe05,De'Anthony Thomas,KAN,24,RB,16,2,2017
TolbMi00,Mike Tolbert,BUF,32,RB,12,0,2017
