0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
HamxC.00,MIN,28,FB,17,8,18,17,94.4%,125,7.4,0,6,27,6.9,1.0,7.4,0,2021
MarsTe00,CAR,21,WR,13,3,30,17,56.7%,138,8.1,0,7,23,4.6,1.3,10.6,0,2021
2021,,,,,,,,,,,,,,,,,,
AndeSt01,LAC,28,TE,17,4,19,16,84.2%,165,10.3,1,9,34,8.7,0.9,9.7,0,2021
BrowNo00,DAL,25,WR,13,1,25,16,64.0%,184,11.5,0,6,27,7.4,1.2,14.2,0,2021
HomeTr00,SEA,23,RB,14,0,20,16,80.0%,161,10.1,0,8,31,8.1,1.1,11.5,0,2021
KrofTy00,NYJ,29,TE,9,6,25,16,64.0%,173,10.8,1,9,26,6.9,1.8,19.2,0,2021
MontTy01,NOR,28,WR,14,3,26,16,61.5%,95,5.9,0,5,21,3.7,1.1,6.8,0,2021
ProcJa00,BAL,25,WR,14,0,20,16,80.0%,202,12.6,0,10,32,10.1,1.1,14.4,0,2021
WillDa05,CHI,29,RB,12,2,23,16,69.6%,103,6.4,1,3,23,4.5,1.3,8.6,0,2021
WillMa04,ARI,27,TE,5,5,17,16,94.1%,193,12.1,1,9,34,11.4,3.2,38.6,0,2021
CephQu00,DET,23,WR,5,3,22,15,68.2%,204,13.6,2,9,46,9.3,3.0,40.8,0,2021
EvanCh02,CIN,24,RB,14,1,17,15,88.2%,151,10.1,2,6,24,8.9,1.1,10.8,0,2021
HintKe00,DEN,24,WR,16,1,23,15,65.2%,175,11.7,1,10,40,7.6,0.9,10.9,0,2021
SanuMo00,SFO,32,WR,8,0,24,15,62.5%,177,11.8,0,12,21,7.4,1.9,22.1,0,2021
SimsCa00,WAS,25,WR,14,3,23,15,65.2%,211,14.1,2,11,43,9.2,1.1,15.1,0,2021
SmitJu00,PIT,25,WR,5,5,28,15,53.6%,129,8.6,0,6,24,4.6,3.0,25.8,0,2021
GrahJi00,CHI,35,TE,15,6,23,14,60.9%,167,11.9,3,10,28,7.3,0.9,11.1,0,2021
HerbKh00,CHI,23,RB,17,2,16,14,87.5%,96,6.9,0,6,20,6.0,0.8,5.6,1,2021
HollMa00,MIA,28,WR,17,3,28,14,50.0%,223,15.9,4,11,65,8.0,0.8,13.1,0,2021
HowaO.00,TAM,27,TE,17,9,21,14,66.7%,135,9.6,1,10,21,6.4,0.8,7.9,0,2021
PruiMy00,TEN,29,TE,16,9,18,14,77.8%,145,10.4,3,10,22,8.1,0.9,9.1,0,2021
StevRh00,NWE,23,RB,12,2,18,14,77.8%,123,8.8,0,3,41,6.8,1.2,10.3,2,2021
DuliAs00,IND,24,WR,17,1,22,13,59.1%,173,13.3,2,9,62,7.9,0.8,10.2,0,2021
HodgKh00,DET,26,WR,16,1,27,13,48.1%,157,12.1,0,7,42,5.8,0.8,9.8,0,2021
HumpLi01,NOR,23,WR,10,4,18,13,72.2%,249,19.2,2,9,56,13.8,1.3,24.9,0,2021
JohnJu02,NOR,25,WR,14,2,22,13,59.1%,159,12.2,4,12,27,7.2,0.9,11.4,0,2021
McKiJe00,KAN,29,RB,13,0,20,13,65.0%,107,8.2,1,6,14,5.4,1.0,8.2,0,2021
OgunDa00,JAX,27,RB,17,2,21,13,61.9%,114,8.8,1,3,28,5.4,0.8,6.7,0,2021
ScotBo02,PHI,26,RB,16,4,16,13,81.3%,83,6.4,0,3,19,5.2,0.8,5.2,1,2021
AhmeSa01,MIA,23,RB,12,0,19,12,63.2%,117,9.8,0,4,18,6.2,1.0,9.8,0,2021
BrowDy00,WAS,22,WR,15,6,25,12,48.0%,165,13.8,0,6,48,6.6,0.8,11.0,0,2021
EbroEr00,PIT,28,TE,8,3,18,12,66.7%,84,7.0,1,6,19,4.7,1.5,10.5,0,2021
2021,,,,,,,,,,,,,,,,,,
FordIs00,MIA,25,WR,13,2,17,12,70.6%,161,13.4,2,7,52,9.5,0.9,12.4,0,2021
HarrNK00,NWE,24,WR,12,4,22,12,54.5%,184,15.3,0,7,43,8.4,1.0,15.3,1,2021
HydeCa00,JAX,31,RB,12,2,21,12,57.1%,65,5.4,0,1,9,3.1,1.0,5.4,2,2021
RichJa01,LVR,28,RB,10,0,14,12,85.7%,72,6.0,0,4,19,5.1,1.2,7.2,0,2021
ShahAd00,MIA,27,TE,12,7,16,12,75.0%,110,9.2,0,5,21,6.9,1.0,9.2,0,2021
TurnMa00,DAL,25,WR,14,0,16,12,75.0%,149,12.4,3,8,61,9.3,0.9,10.6,0,2021
WhitJa02,NWE,29,RB,3,0,14,12,85.7%,94,7.8,0,5,28,6.7,4.0,31.3,0,2021
WrigBr01,DET,23,TE,10,5,17,12,70.6%,117,9.8,2,6,36,6.9,1.2,11.7,0,2021
ColeTe01,NYJ,28,RB,11,5,16,11,68.8%,49,4.5,0,2,11,3.1,1.0,4.5,0,2021
GranKy00,IND,23,TE,17,0,15,11,73.3%,106,9.6,0,4,27,7.1,0.6,6.2,0,2021
GranJa00,2TM,29,WR,15,0,17,11,64.7%,132,12.0,2,7,46,7.8,0.7,8.8,3,2021
JarwBl00,DAL,27,TE,8,5,17,11,64.7%,96,8.7,2,5,20,5.6,1.4,12.0,0,2021
JohnCo01,NYG,24,WR,12,1,21,11,52.4%,105,9.5,0,6,16,5.0,0.9,8.8,0,2021
PerrBr02,TAM,28,WR,6,0,18,11,61.1%,167,15.2,1,5,58,9.3,1.8,27.8,0,2021
RossJo00,NYG,26,WR,10,1,20,11,55.0%,224,20.4,1,8,51,11.2,1.1,22.4,1,2021
SampDr00,CIN,25,TE,17,8,15,11,73.3%,81,7.4,0,3,19,5.4,0.6,4.8,0,2021
SkowBe00,LAR,24,WR,14,1,20,11,55.0%,133,12.1,0,7,35,6.7,0.8,9.5,0,2021
BarbPe01,LVR,27,RB,10,1,13,10,76.9%,67,6.7,0,3,23,5.2,1.0,6.7,2,2021
BensTr00,DET,24,WR,8,2,22,10,45.5%,103,10.3,0,4,24,4.7,1.3,12.9,0,2021
CampPa00,IND,24,WR,6,3,20,10,50.0%,162,16.2,1,7,51,8.1,1.7,27.0,0,2021
EskrDW00,SEA,24,WR,10,0,20,10,50.0%,64,6.4,1,4,17,3.2,1.0,6.4,0,2021
FreeRo00,2TM,25,RB,15,0,16,10,62.5%,77,7.7,0,4,12,4.8,0.7,5.1,0,2021
GrayCy01,TAM,28,WR,5,3,12,10,83.3%,212,21.2,2,8,62,17.7,2.0,42.4,0,2021
IngoAl01,LVR,25,FB,9,3,12,10,83.3%,85,8.5,1,4,29,7.1,1.1,9.4,0,2021
JoneRo01,TAM,24,RB,16,3,13,10,76.9%,64,6.4,0,2,15,4.9,0.6,4.0,2,2021
MurrLa00,BAL,31,RB,14,6,13,10,76.9%,75,7.5,0,2,18,5.8,0.7,5.4,0,2021
PattJa01,WAS,22,RB,17,1,11,10,90.9%,73,7.3,0,5,12,6.6,0.6,4.3,1,2021
PettDa00,NYG,26,WR,3,0,16,10,62.5%,87,8.7,1,5,27,5.4,3.3,29.0,1,2021
SchwAn00,CLE,21,WR,14,2,23,10,43.5%,135,13.5,1,6,44,5.9,0.7,9.6,0,2021
WestDe00,MIN,28,WR,15,0,15,10,66.7%,68,6.8,0,3,17,4.5,0.7,4.5,2,2021
2021,,,,,,,,,,,,,,,,,,
BellBl00,KAN,30,TE,16,5,13,9,69.2%,87,9.7,0,4,24,6.7,0.6,5.4,0,2021
CollAl00,SEA,27,RB,11,6,10,9,90.0%,87,9.7,0,3,28,8.7,0.8,7.9,1,2021
ForeDO00,TEN,25,RB,9,3,11,9,81.8%,123,13.7,0,6,39,11.2,1.0,13.7,2,2021
HollJa03,JAX,28,TE,7,2,14,9,64.3%,55,6.1,1,2,11,3.9,1.3,7.9,0,2021
JohnMa07,TEN,27,WR,7,3,19,9,47.4%,160,17.8,0,7,50,8.4,1.3,22.9,0,2021
MilnDa00,WAS,22,WR,13,1,14,9,64.3%,83,9.2,0,4,22,5.9,0.7,6.4,1,2021
OlivJo00,BAL,24,TE,14,1,15,9,60.0%,66,7.3,0,4,19,4.4,0.6,4.7,1,2021
PennEl00,NYG,28,RB,17,3,13,9,69.2%,30,3.3,1,4,16,2.3,0.5,1.8,0,2021
SherTr00,SFO,25,WR,17,1,20,9,45.0%,87,9.7,1,7,18,4.4,0.5,5.1,0,2021
SmitKe03,ATL,29,FB,17,8,10,9,90.0%,56,6.2,0,3,11,5.6,0.5,3.3,0,2021
SmitLe00,ATL,34,TE,16,6,11,9,81.8%,65,7.2,1,3,22,5.9,0.6,4.1,0,2021
St.BEq00,GNB,25,WR,13,2,17,9,52.9%,98,10.9,0,6,26,5.8,0.7,7.5,0,2021
SweeTo00,BUF,26,TE,13,3,12,9,75.0%,44,4.9,1,3,13,3.7,0.7,3.4,1,2021
VannNi00,NOR,28,TE,7,2,15,9,60.0%,133,14.8,1,7,30,8.9,1.3,19.0,0,2021
WillTy01,BAL,25,RB,13,3,12,9,75.0%,84,9.3,0,4,21,7.0,0.7,6.5,1,2021
GoreDe00,KAN,27,RB,11,0,9,8,88.9%,105,13.1,0,3,50,11.7,0.7,9.5,0,2021
MimsDe00,NYJ,24,WR,11,3,23,8,34.8%,133,16.6,0,5,40,5.8,0.7,12.1,0,2021
RicaPa00,BAL,27,FB,13,11,13,8,61.5%,63,7.9,1,3,22,4.8,0.6,4.8,0,2021
SaubEr00,DEN,27,TE,17,4,12,8,66.7%,47,5.9,1,2,11,3.9,0.5,2.8,0,2021
SmitJe03,NYJ,24,WR,12,3,17,8,47.1%,113,14.1,0,6,35,6.6,0.7,9.4,0,2021
WinfJu00,GNB,25,WR,7,0,13,8,61.5%,58,7.3,0,5,12,4.5,1.1,8.3,2,2021
BreiMa00,BUF,26,RB,9,0,9,7,77.8%,72,10.3,2,4,23,8.0,0.8,8.0,1,2021
CharDJ00,JAX,25,WR,4,4,22,7,31.8%,154,22.0,2,7,41,7.0,1.8,38.5,0,2021
DorsPh00,3TM,28,WR,6,0,14,7,50.0%,110,15.7,0,3,36,7.9,1.2,18.3,0,2021
FarrLu00,JAX,24,TE,15,4,11,7,63.6%,56,8.0,0,3,21,5.1,0.5,3.7,1,2021
GrayNo00,KAN,22,TE,16,1,10,7,70.0%,36,5.1,1,2,8,3.6,0.4,2.3,0,2021
HartPe01,SEA,25,WR,17,0,12,7,58.3%,59,8.4,0,3,16,4.9,0.4,3.5,0,2021
IgweGo00,DET,27,DB,17,1,10,7,70.0%,60,8.6,0,4,18,6.0,0.4,3.5,2,2021
JameJe00,CHI,27,TE,14,9,8,7,87.5%,62,8.9,1,3,19,7.8,0.5,4.4,0,2021
ReynCr00,DET,25,RB,5,2,8,7,87.5%,52,7.4,0,3,14,6.5,1.4,10.4,0,2021
2021,,,,,,,,,,,,,,,,,,
WardGr02,PHI,26,WR,17,0,11,7,63.6%,95,13.6,3,4,27,8.6,0.4,5.6,0,2021
WilsJe01,SFO,26,RB,9,4,8,7,87.5%,31,4.4,0,1,11,3.9,0.8,3.4,1,2021
BenjEn00,ARI,22,RB,9,0,7,6,85.7%,42,7.0,0,4,12,6.0,0.7,4.7,0,2021
CarsCh00,SEA,27,RB,4,4,6,6,100.0%,29,4.8,0,1,16,4.8,1.5,7.3,1,2021
ClemCo00,DAL,27,RB,17,0,7,6,85.7%,29,4.8,1,1,8,4.1,0.4,1.7,0,2021
DardJa00,TAM,22,WR,9,0,12,6,50.0%,43,7.2,0,1,29,3.6,0.7,4.8,0,2021
KennTo01,DET,25,WR,12,0,10,6,60.0%,54,9.0,0,2,15,5.4,0.5,4.5,0,2021
ManhCh00,JAX,29,TE,17,10,9,6,66.7%,71,11.8,1,4,22,7.9,0.4,4.2,0,2021
McKiTr00,LAC,22,TE,11,4,8,6,75.0%,45,7.5,0,3,12,5.6,0.5,4.1,0,2021
MillAn02,2TM,27,WR,3,1,12,6,50.0%,25,4.2,1,3,10,2.1,2.0,8.3,0,2021
PennRa00,SEA,25,RB,10,6,8,6,75.0%,48,8.0,0,3,27,6.0,0.6,4.8,0,2021
SamuCu00,WAS,25,WR,5,1,9,6,66.7%,27,4.5,0,4,10,3.0,1.2,5.4,0,2021
SmitSh03,CAR,23,WR,6,0,11,6,54.5%,104,17.3,0,3,63,9.5,1.0,17.3,0,2021
StilKe00,NOR,29,WR,13,4,23,6,26.1%,68,11.3,1,4,22,3.0,0.5,5.2,0,2021
WillPr01,MIA,24,WR,8,3,16,6,37.5%,71,11.8,0,3,34,4.4,0.8,8.9,0,2021
AuclAn00,HOU,28,TE,16,13,5,5,100.0%,47,9.4,1,2,15,9.4,0.3,2.9,0,2021
BellLe00,2TM,29,RB,8,0,7,5,71.4%,30,6.0,1,3,15,4.3,0.6,3.8,0,2021
FitzDe00,TEN,24,WR,4,0,8,5,62.5%,49,9.8,1,4,18,6.1,1.3,12.3,0,2021
FortJo01,KAN,26,WR,6,0,5,5,100.0%,47,9.4,2,3,27,9.4,0.8,7.8,0,2021
GordJo02,KAN,30,WR,12,7,14,5,35.7%,32,6.4,1,3,11,2.3,0.4,2.7,0,2021
HamlKJ00,DEN,22,WR,3,2,10,5,50.0%,74,14.8,0,4,28,7.4,1.7,24.7,0,2021
HessPa00,ATL,26,DE,8,1,6,5,83.3%,43,8.6,0,3,17,7.2,0.6,5.4,0,2021
JoneTo04,NOR,24,RB,11,4,8,5,62.5%,29,5.8,0,2,19,3.6,0.5,2.6,0,2021
KellJo01,LAC,24,RB,10,0,6,5,83.3%,38,7.6,0,1,17,6.3,0.5,3.8,1,2021
MillSc01,TAM,24,WR,9,0,9,5,55.6%,38,7.6,0,2,13,4.2,0.6,4.2,0,2021
ParkCo02,SEA,22,TE,14,1,8,5,62.5%,33,6.6,0,2,12,4.1,0.4,2.4,0,2021
SmitRo08,CAR,25,RB,2,0,5,5,100.0%,48,9.6,0,2,17,9.6,2.5,24.0,0,2021
SmitIh00,MIN,22,WR,8,1,6,5,83.3%,116,23.2,2,4,44,19.3,0.6,14.5,0,2021
ThomMi04,CIN,27,WR,12,1,11,5,45.5%,52,10.4,0,3,19,4.7,0.4,4.3,0,2021
WhitCo05,PIT,23,WR,15,0,6,5,83.3%,33,6.6,0,3,11,5.5,0.3,2.2,0,2021
2021,,,,,,,,,,,,,,,,,,
WoerCh00,SFO,24,TE,17,3,6,5,83.3%,52,10.4,0,3,27,8.7,0.3,3.1,0,2021
BlakCh00,ATL,25,WR,16,0,9,4,44.4%,25,6.3,0,2,8,2.8,0.3,1.6,0,2021
BlanKe01,LAR,26,TE,11,2,7,4,57.1%,37,9.3,0,2,23,5.3,0.4,3.4,1,2021
BoarC.00,NYG,28,WR,6,1,6,4,66.7%,51,12.8,0,3,38,8.5,0.7,8.5,0,2021
BradJa01,CLE,25,WR,5,0,4,4,100.0%,64,16.0,0,2,37,16.0,0.8,12.8,0,2021
CabiJa00,DET,25,LB,14,4,7,4,57.1%,16,4.0,1,2,6,2.3,0.3,1.1,0,2021
CoopPh00,NYG,26,WR,8,0,11,4,36.4%,33,8.3,0,1,15,3.0,0.5,4.1,0,2021
DaviTy02,GNB,24,TE,14,0,5,4,80.0%,35,8.8,0,1,22,7.0,0.3,2.5,0,2021
DwelRo00,SFO,26,TE,17,2,5,4,80.0%,51,12.8,1,2,21,10.2,0.2,3.0,0,2021
FellDa01,2TM,35,TE,9,5,5,4,80.0%,43,10.8,0,2,24,8.6,0.4,4.8,0,2021
FullWi01,MIA,27,WR,2,0,8,4,50.0%,26,6.5,0,3,10,3.3,2.0,13.0,0,2021
GrifGa00,NOR,27,TE,13,6,4,4,100.0%,39,9.8,0,2,14,9.8,0.3,3.0,1,2021
HernCh00,MIN,25,FB,16,5,7,4,57.1%,40,10.0,1,4,17,5.7,0.3,2.5,0,2021
HillTa00,NOR,31,QB,12,9,6,4,66.7%,52,13.0,0,4,15,8.7,0.3,4.3,2,2021
HogaCh00,NOR,34,WR,5,1,8,4,50.0%,41,10.3,1,2,16,5.1,0.8,8.2,0,2021
HollCo00,TEN,28,WR,3,1,7,4,57.1%,33,8.3,0,4,14,4.7,1.3,11.0,0,2021
JeffJe00,DET,21,RB,7,0,5,4,80.0%,23,5.8,0,2,11,4.6,0.6,3.3,0,2021
JohnDu00,MIA,28,RB,5,4,5,4,80.0%,41,10.3,0,3,20,8.2,0.8,8.2,0,2021
JohnJa12,NWE,27,FB,17,6,5,4,80.0%,43,10.8,0,2,29,8.6,0.2,2.5,0,2021
LindPh00,2TM,27,RB,14,1,5,4,80.0%,45,11.3,1,1,22,9.0,0.3,3.2,0,2021
McKeSe01,DAL,24,TE,9,2,6,4,66.7%,27,6.8,1,2,12,4.5,0.4,3.0,0,2021
NwanKe00,MIN,23,RB,11,0,5,4,80.0%,9,2.3,0,0,6,1.8,0.4,0.8,0,2021
OlliQa00,ATL,25,RB,8,0,6,4,66.7%,12,3.0,0,1,8,2.0,0.5,1.5,1,2021
PeteAd01,2TM,36,RB,4,3,4,4,100.0%,8,2.0,0,0,5,2.0,1.0,2.0,1,2021
RodgAm00,GNB,22,WR,16,1,8,4,50.0%,45,11.3,0,2,19,5.6,0.3,2.8,2,2021
SmalWe00,WAS,27,RB,3,0,5,4,80.0%,22,5.5,0,0,7,4.4,1.3,7.3,0,2021
SneaWi00,2TM,29,WR,9,0,8,4,50.0%,38,9.5,0,3,15,4.8,0.4,4.2,0,2021
StolJa00,PHI,23,TE,16,5,5,4,80.0%,22,5.5,0,0,9,4.4,0.3,1.4,0,2021
TaylJJ01,NWE,23,RB,5,0,4,4,100.0%,8,2.0,0,0,5,2.0,0.8,1.6,1,2021
VaugKe00,TAM,24,RB,12,1,8,4,50.0%,26,6.5,0,1,8,3.3,0.3,2.2,0,2021
2021,,,,,,,,,,,,,,,,,,
WilkKr00,NWE,24,WR,3,1,8,4,50.0%,42,10.5,2,2,20,5.3,1.3,14.0,0,2021
WillJo07,WAS,27,RB,5,0,6,4,66.7%,28,7.0,0,2,19,4.7,0.8,5.6,0,2021
AkerCa00,LAR,22,RB,1,0,3,3,100.0%,10,3.3,0,0,6,3.3,3.0,10.0,0,2021
ArmsRy00,JAX,25,RB,2,0,4,3,75.0%,16,5.3,0,1,9,4.0,1.5,8.0,0,2021
BrowMa03,MIA,28,RB,7,3,5,3,60.0%,10,3.3,0,0,7,2.0,0.4,1.4,0,2021
BurtMi00,KAN,29,RB,16,0,3,3,100.0%,31,10.3,0,2,20,10.3,0.2,1.9,0,2021
DortGr01,ARI,23,WR,5,2,3,3,100.0%,15,5.0,0,0,10,5.0,0.6,3.0,0,2021
EricAl01,CAR,29,WR,17,0,4,3,75.0%,55,18.3,0,2,25,13.8,0.2,3.2,0,2021
GillRe00,BUF,24,FB,16,5,5,3,60.0%,23,7.7,0,0,8,4.6,0.2,1.4,0,2021
HarrDe03,ARI,30,TE,14,4,6,3,50.0%,10,3.3,0,0,7,1.7,0.2,0.7,0,2021
HillKJ00,LAC,24,CB,6,0,3,3,100.0%,30,10.0,0,1,19,10.0,0.5,5.0,0,2021
HudsTo00,TEN,24,TE,5,0,6,3,50.0%,31,10.3,0,2,14,5.2,0.6,6.2,0,2021
JackTy01,PHI,24,QB,9,3,7,3,42.9%,22,7.3,1,2,13,3.1,0.3,2.4,0,2021
JanoAn00,CLE,28,RB,13,3,4,3,75.0%,9,3.0,0,1,3,2.3,0.2,0.7,0,2021
KirkKe00,CAR,27,WR,3,0,7,3,42.9%,17,5.7,0,1,7,2.4,1.0,5.7,0,2021
LairPa00,MIA,26,RB,6,0,3,3,100.0%,17,5.7,0,2,10,5.7,0.5,2.8,0,2021
MontDJ01,NYJ,25,WR,3,0,6,3,50.0%,36,12.0,0,2,14,6.0,1.0,12.0,0,2021
MoorJa02,LAC,26,WR,2,1,4,3,75.0%,56,18.7,0,3,24,14.0,1.5,28.0,0,2021
MyarCh00,NYG,26,TE,8,3,6,3,50.0%,17,5.7,1,2,10,2.8,0.4,2.1,0,2021
NabeGa00,LAC,24,FB,10,1,3,3,100.0%,17,5.7,0,0,8,5.7,0.3,1.7,0,2021
PrenAd00,NOR,24,FB,7,3,3,3,100.0%,16,5.3,0,1,10,5.3,0.4,2.3,0,2021
SamuJa00,HOU,25,RB,3,0,4,3,75.0%,14,4.7,0,1,6,3.5,1.0,4.7,0,2021
SermTr00,SFO,22,RB,9,2,4,3,75.0%,26,8.7,0,1,23,6.5,0.3,2.9,0,2021
SmitKa00,NYG,24,TE,9,4,3,3,100.0%,33,11.0,0,1,21,11.0,0.3,3.7,0,2021
SpriJe00,DAL,27,TE,17,4,3,3,100.0%,31,10.3,0,2,11,10.3,0.2,1.8,0,2021
TateAu00,CIN,24,WR,7,0,4,3,75.0%,39,13.0,1,3,18,9.8,0.4,5.6,0,2021
WardJo00,ARI,24,RB,13,0,4,3,75.0%,34,11.3,0,1,23,8.5,0.2,2.6,0,2021
WattDe00,PIT,29,RB,17,4,3,3,100.0%,15,5.0,0,0,9,5.0,0.2,0.9,0,2021
WescTr00,NYJ,26,TE,12,7,5,3,60.0%,35,11.7,0,2,19,7.0,0.3,2.9,0,2021
WilcMi01,CIN,25,TE,15,1,5,3,60.0%,16,5.3,0,0,8,3.2,0.2,1.1,0,2021
2021,,,,,,,,,,,,,,,,,,
ZylsSh00,DET,25,TE,4,0,7,3,42.9%,34,11.3,0,2,16,4.9,0.8,8.5,0,2021
ArceJJ00,PHI,25,WR,16,2,5,2,40.0%,36,18.0,0,2,23,7.2,0.1,2.3,0,2021
BallKa00,PIT,26,RB,17,0,7,2,28.6%,8,4.0,0,0,6,1.1,0.1,0.5,0,2021
BatsCa00,TEN,26,WR,4,0,5,2,40.0%,15,7.5,1,2,13,3.0,0.5,3.8,0,2021
BlasKh00,TEN,25,RB,11,3,2,2,100.0%,4,2.0,0,0,5,2.0,0.2,0.4,1,2021
BonnRe00,CAR,25,RB,4,0,2,2,100.0%,12,6.0,0,1,6,6.0,0.5,3.0,0,2021
BoonMi00,DEN,26,RB,8,0,2,2,100.0%,22,11.0,0,1,19,11.0,0.3,2.8,0,2021
BrowDa04,NYJ,29,WR,12,0,2,2,100.0%,29,14.5,0,1,24,14.5,0.2,2.4,0,2021
CarrDe00,LVR,31,TE,5,1,2,2,100.0%,13,6.5,0,0,9,6.5,0.4,2.6,0,2021
CartCe00,MIA,26,TE,16,1,2,2,100.0%,16,8.0,0,0,8,8.0,0.1,1.0,0,2021
DafnDo00,GNB,24,TE,10,2,4,2,50.0%,34,17.0,0,2,26,8.5,0.2,3.4,0,2021
DeckTa00,DET,28,LT,9,9,2,2,100.0%,4,2.0,1,1,6,2.0,0.2,0.4,0,2021
EvanDa02,TEN,23,RB,1,0,2,2,100.0%,11,5.5,0,1,6,5.5,2.0,11.0,0,2021
HorsJe00,CHI,24,WR,7,0,3,2,66.7%,21,10.5,2,2,19,7.0,0.3,3.0,0,2021
HowaJo00,PHI,27,RB,7,0,5,2,40.0%,19,9.5,0,2,10,3.8,0.3,2.7,0,2021
IrwiTr00,CIN,26,WR,7,0,5,2,40.0%,34,17.0,0,1,25,6.8,0.3,4.9,0,2021
JohnTy03,2TM,25,WR,10,0,5,2,40.0%,16,8.0,0,1,10,3.2,0.2,1.6,0,2021
KempMa00,KAN,26,WR,16,0,5,2,40.0%,24,12.0,0,1,16,4.8,0.1,1.5,0,2021
KumeJa00,BUF,29,WR,15,2,6,2,33.3%,28,14.0,0,2,15,4.7,0.1,1.9,0,2021
MackMa00,IND,25,RB,6,0,5,2,40.0%,8,4.0,0,0,7,1.6,0.3,1.3,0,2021
McMaRa00,TEN,22,WR,9,0,6,2,33.3%,8,4.0,0,0,9,1.3,0.2,0.9,1,2021
MickJa01,2TM,27,WR,11,0,3,2,66.7%,10,5.0,0,1,12,3.3,0.2,0.9,1,2021
MorgSt02,CIN,25,WR,17,1,4,2,50.0%,11,5.5,0,0,8,2.8,0.1,0.6,0,2021
NewsDa00,CHI,22,WR,3,1,5,2,40.0%,23,11.5,0,1,13,4.6,0.7,7.7,0,2021
OlszGu00,NWE,25,WR,16,0,3,2,66.7%,31,15.5,0,2,22,10.3,0.1,1.9,3,2021
PatmDe00,IND,23,WR,8,0,4,2,50.0%,21,10.5,1,1,14,5.3,0.3,2.6,0,2021
PhilSc01,HOU,24,RB,3,0,3,2,66.7%,9,4.5,0,0,8,3.0,0.7,3.0,0,2021
RadeKe00,PIT,26,TE,6,1,3,2,66.7%,8,4.0,0,0,7,2.7,0.3,1.3,0,2021
RagaTr00,LVR,25,RB,1,0,2,2,100.0%,6,3.0,0,0,4,3.0,2.0,6.0,0,2021
RodgRi00,PHI,29,TE,3,0,2,2,100.0%,11,5.5,0,0,9,5.5,0.7,3.7,0,2021
2021,,,,,,,,,,,,,,,,,,
SaunCJ00,CAR,25,WR,2,0,2,2,100.0%,11,5.5,0,1,8,5.5,1.0,5.5,0,2021
SillDa01,NYG,25,WR,4,1,6,2,33.3%,17,8.5,0,1,12,2.8,0.5,4.3,0,2021
SnelBe00,PIT,23,RB,17,0,4,2,50.0%,13,6.5,0,0,7,3.3,0.1,0.8,0,2021
StanJo02,CLE,27,RB,4,0,2,2,100.0%,7,3.5,1,1,6,3.5,0.5,1.8,0,2021
StocLu00,MIN,33,TE,12,0,2,2,100.0%,12,6.0,0,0,7,6.0,0.2,1.0,0,2021
StraMi03,IND,24,WR,6,0,3,2,66.7%,26,13.0,0,2,16,8.7,0.3,4.3,0,2021
TaylMa01,GNB,26,WR,10,0,3,2,66.7%,14,7.0,0,1,7,4.7,0.2,1.4,1,2021
TaylPa01,GNB,23,RB,9,0,2,2,100.0%,3,1.5,0,1,3,1.5,0.2,0.3,0,2021
TaylTr02,CIN,27,WR,4,0,3,2,66.7%,41,20.5,0,2,26,13.7,0.5,10.3,0,2021
WallTy00,BAL,22,WR,17,1,6,2,33.3%,23,11.5,0,1,18,3.8,0.1,1.4,0,2021
WaltAu00,NYJ,25,RB,4,0,3,2,66.7%,9,4.5,0,1,11,3.0,0.5,2.3,0,2021
WashDw00,NOR,27,RB,14,0,2,2,100.0%,12,6.0,0,0,6,6.0,0.1,0.9,0,2021
WillTy00,DET,29,WR,1,1,3,2,66.7%,14,7.0,0,1,7,4.7,2.0,14.0,0,2021
WolfEt00,NOR,26,TE,2,1,2,2,100.0%,8,4.0,0,0,4,4.0,1.0,4.0,0,2021
YeboKe00,NYJ,23,TE,9,0,3,2,66.7%,36,18.0,0,2,24,12.0,0.2,4.0,0,2021
ArmaAl00,2TM,27,FB,11,2,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,2021
BawdNi00,NYJ,25,RB,9,1,1,1,100.0%,20,20.0,0,1,20,20.0,0.1,2.2,0,2021
BellNi01,SEA,32,LB,17,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.2,0,2021
BlacTa00,NYJ,23,WR,1,0,2,1,50.0%,10,10.0,0,1,10,5.0,1.0,10.0,0,2021
BoykMi00,BAL,25,WR,8,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.1,0.8,0,2021
BoylNi00,BAL,28,TE,5,3,2,1,50.0%,2,2.0,0,0,2,1.0,0.2,0.4,0,2021
BradGa00,MIN,26,C,13,13,1,1,100.0%,21,21.0,0,1,21,21.0,0.1,1.6,0,2021
BrigGa00,NYG,22,RB,13,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.1,0.5,0,2021
CoutKe00,IND,24,WR,2,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.5,2.5,0,2021
DaniDa02,ARI,27,TE,15,4,4,1,25.0%,0,0.0,0,0,0,0.0,0.1,0.0,0,2021
DarbFr00,ATL,24,WR,10,0,4,1,25.0%,14,14.0,0,1,14,3.5,0.1,1.4,0,2021
DaviDa03,HOU,25,WR,2,1,3,1,33.3%,17,17.0,0,1,17,5.7,0.5,8.5,0,2021
